,unit_number,cycles,setting_1,setting_2,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,RUL,Lifecycle_class
2491,12,116,-0.0026,-0.0004,643.05,1594.69,1417.6,14.62,21.61,553.33,2388.19,9047.89,1.3,47.66,521.05,2388.2,8123.49,8.4426,393,2388,100.0,38.62,23.242,54,Healthy
2492,12,117,-0.0002,0.0001,643.16,1592.66,1413.56,14.62,21.61,552.82,2388.18,9046.91,1.3,47.75,520.63,2388.14,8121.09,8.481,392,2388,100.0,38.64,23.1807,53,Healthy
2493,12,118,0.0011,-0.0003,643.7,1585.24,1415.05,14.62,21.61,552.76,2388.18,9050.59,1.3,47.78,521.02,2388.19,8126.15,8.4605,395,2388,100.0,38.91,23.2145,52,Healthy
2494,12,119,0.0025,-0.0001,643.28,1594.82,1410.41,14.62,21.61,552.8,2388.23,9050.16,1.3,47.81,521.3,2388.19,8126.45,8.4725,394,2388,100.0,38.71,23.239,51,Brand new
2495,12,120,-0.002,0.0001,643.18,1587.28,1412.59,14.62,21.61,551.93,2388.17,9045.56,1.3,47.9,521.01,2388.18,8131.78,8.4773,393,2388,100.0,38.75,23.3242,50,Brand new
2496,12,121,0.0013,-0.0004,642.84,1586.95,1414.21,14.62,21.61,553.05,2388.19,9051.54,1.3,47.55,521.15,2388.13,8128.04,8.4551,394,2388,100.0,38.55,23.2929,49,Brand new
2497,12,122,0.0001,0.0004,643.26,1590.54,1416.51,14.62,21.61,551.64,2388.19,9040.01,1.3,47.73,520.38,2388.19,8124.48,8.478,392,2388,100.0,38.78,23.1837,48,Brand new
2498,12,123,0.0006,0.0003,642.76,1593.18,1412.84,14.62,21.61,552.58,2388.17,9052.98,1.3,47.84,520.49,2388.18,8131.92,8.4807,394,2388,100.0,38.85,23.2708,47,Brand new
2499,12,124,-0.0012,0.0003,643.11,1602.74,1420.25,14.62,21.61,552.98,2388.17,9050.51,1.3,47.59,521.09,2388.17,8130.74,8.4259,393,2388,100.0,38.51,23.292,46,Brand new
2500,12,125,0.0,0.0005,643.59,1606.24,1414.66,14.62,21.61,552.36,2388.25,9046.11,1.3,47.76,520.91,2388.17,8130.83,8.4549,394,2388,100.0,38.8,23.2558,45,Brand new
2501,12,126,-0.0004,0.0005,642.94,1591.82,1418.62,14.62,21.61,552.88,2388.14,9050.58,1.3,47.87,520.93,2388.2,8129.45,8.4351,394,2388,100.0,38.8,23.2132,44,Brand new
2502,12,127,-0.0035,-0.0,643.41,1598.83,1413.99,14.62,21.61,552.62,2388.17,9051.97,1.3,47.88,520.21,2388.19,8127.3,8.4668,395,2388,100.0,38.72,23.2237,43,Brand new
2503,12,128,0.0002,0.0002,642.93,1592.17,1417.31,14.62,21.61,553.26,2388.13,9045.0,1.3,47.87,520.14,2388.22,8128.25,8.4577,394,2388,100.0,38.59,23.2346,42,Brand new
2504,12,129,-0.0021,0.0,643.16,1587.1,1426.19,14.62,21.61,552.39,2388.2,9048.27,1.3,47.97,520.76,2388.23,8131.67,8.4545,395,2388,100.0,38.59,23.2877,41,Brand new
2505,12,130,0.0001,0.0001,642.42,1590.42,1427.28,14.62,21.61,552.5,2388.15,9045.59,1.3,47.8,520.5,2388.17,8125.55,8.4619,395,2388,100.0,38.4,23.2302,40,Brand new
2506,12,131,-0.0019,0.0005,643.21,1591.13,1428.96,14.62,21.61,552.26,2388.2,9051.53,1.3,47.89,520.66,2388.22,8131.81,8.4761,395,2388,100.0,38.68,23.2653,39,Brand new
2507,12,132,0.0018,0.0004,643.34,1591.07,1418.45,14.62,21.61,553.0,2388.18,9049.74,1.3,47.86,520.9,2388.21,8128.53,8.4995,396,2388,100.0,38.64,23.1266,38,Brand new
2508,12,133,0.001,-0.0001,642.99,1588.98,1414.33,14.62,21.61,552.04,2388.18,9048.98,1.3,47.77,520.91,2388.21,8125.33,8.5056,394,2388,100.0,38.83,23.2403,37,Brand new
2509,12,134,0.0024,-0.0,642.76,1593.3,1419.05,14.62,21.61,552.76,2388.19,9047.52,1.3,47.78,520.65,2388.29,8130.84,8.5003,394,2388,100.0,38.67,23.283,36,Brand new
2510,12,135,0.0012,-0.0002,643.15,1606.69,1421.42,14.62,21.61,552.75,2388.15,9051.89,1.3,47.75,520.34,2388.19,8119.8,8.4456,395,2388,100.0,38.76,23.1279,35,Brand new
2511,12,136,0.0013,0.0005,643.09,1591.89,1413.03,14.62,21.61,553.06,2388.19,9049.13,1.3,47.91,520.71,2388.2,8120.99,8.4638,394,2388,100.0,38.52,23.1964,34,Brand new
2512,12,137,-0.0036,0.0002,642.65,1589.72,1419.0,14.62,21.61,552.48,2388.18,9049.43,1.3,47.99,520.65,2388.2,8125.75,8.4807,396,2388,100.0,38.67,23.1929,33,Brand new
2513,12,138,0.0032,0.0003,643.39,1604.19,1417.2,14.62,21.61,552.51,2388.18,9051.42,1.3,47.95,520.42,2388.15,8129.88,8.4864,393,2388,100.0,38.68,23.1407,32,Brand new
2514,12,139,0.0006,0.0002,642.87,1597.67,1427.64,14.62,21.61,552.02,2388.23,9042.97,1.3,47.77,520.53,2388.26,8125.19,8.4641,396,2388,100.0,38.84,23.1714,31,Brand new
2515,12,140,0.0009,0.0002,643.04,1589.71,1418.94,14.62,21.61,553.26,2388.27,9048.85,1.3,47.77,520.49,2388.22,8122.92,8.4778,394,2388,100.0,38.63,23.1876,30,Brand new
2516,12,141,0.0026,-0.0001,643.39,1592.31,1425.51,14.62,21.61,551.84,2388.23,9049.89,1.3,48.05,520.33,2388.24,8126.0,8.4676,396,2388,100.0,38.62,23.3154,29,Brand new
2517,12,142,-0.002,0.0001,643.6,1596.32,1422.42,14.62,21.61,552.64,2388.2,9042.52,1.3,47.85,520.25,2388.2,8124.63,8.481,395,2388,100.0,38.51,23.3021,28,Brand new
2518,12,143,0.0039,0.0003,642.82,1600.64,1421.68,14.62,21.61,552.03,2388.18,9050.46,1.3,47.86,520.62,2388.18,8122.01,8.4773,396,2388,100.0,38.49,23.1289,27,Brand new
2519,12,144,-0.0019,-0.0004,643.65,1590.16,1421.96,14.62,21.61,552.17,2388.21,9052.91,1.3,47.78,519.94,2388.19,8118.74,8.4481,394,2388,100.0,38.68,23.0626,26,Brand new
2520,12,145,0.0001,0.0,642.82,1601.68,1416.98,14.62,21.61,551.1,2388.24,9045.06,1.3,47.86,520.66,2388.12,8123.76,8.4908,392,2388,100.0,38.55,23.0901,25,Brand new
2521,12,146,0.0,0.0005,642.99,1591.97,1422.97,14.62,21.61,552.92,2388.2,9053.08,1.3,47.7,520.22,2388.22,8131.64,8.4718,395,2388,100.0,38.51,23.2257,24,Brand new
2522,12,147,0.0019,0.0001,643.06,1596.79,1419.6,14.62,21.61,551.33,2388.23,9049.13,1.3,47.94,520.82,2388.22,8129.72,8.5152,395,2388,100.0,38.64,23.1366,23,Brand new
2523,12,148,-0.0036,0.0003,643.13,1602.11,1422.2,14.62,21.61,551.84,2388.26,9046.34,1.3,47.68,520.33,2388.19,8125.02,8.48,394,2388,100.0,38.85,23.1506,22,Brand new
2524,12,149,-0.0013,0.0001,643.54,1595.79,1419.79,14.62,21.61,551.84,2388.25,9046.63,1.3,48.1,520.36,2388.19,8126.26,8.512,395,2388,100.0,38.45,23.166,21,Brand new
2525,12,150,-0.0003,0.0005,643.34,1597.62,1426.32,14.62,21.61,552.37,2388.2,9050.58,1.3,47.87,520.3,2388.28,8128.98,8.516,395,2388,100.0,38.57,23.1088,20,Brand new
2526,12,151,-0.0002,0.0004,643.61,1594.38,1418.09,14.62,21.61,552.36,2388.21,9044.63,1.3,47.98,519.96,2388.26,8124.27,8.5174,396,2388,100.0,38.44,23.0561,19,Brand new
2527,12,152,0.0017,0.0003,643.03,1600.52,1422.8,14.62,21.61,551.86,2388.2,9049.81,1.3,48.08,519.98,2388.22,8124.46,8.5233,396,2388,100.0,38.57,23.074,18,Brand new
2528,12,153,-0.0007,-0.0004,643.06,1593.88,1425.5,14.62,21.61,551.2,2388.23,9051.41,1.3,47.93,520.25,2388.21,8130.45,8.5024,396,2388,100.0,38.55,23.2636,17,Brand new
2529,12,154,-0.0014,-0.0,643.42,1594.76,1424.54,14.62,21.61,552.03,2388.26,9042.89,1.3,48.12,520.61,2388.27,8127.18,8.4748,394,2388,100.0,38.74,23.1146,16,Brand new
2530,12,155,-0.0018,-0.0003,643.75,1598.19,1426.68,14.62,21.61,552.02,2388.21,9048.17,1.3,48.07,519.64,2388.27,8123.27,8.4941,396,2388,100.0,38.49,23.2194,15,Brand new
2531,12,156,0.0022,0.0004,643.3,1596.61,1420.52,14.62,21.61,552.47,2388.24,9056.93,1.3,47.94,519.94,2388.25,8129.13,8.4975,395,2388,100.0,38.32,23.0739,14,Brand new
2532,12,157,-0.0019,0.0001,642.86,1597.39,1428.13,14.62,21.61,551.91,2388.27,9052.49,1.3,48.01,520.03,2388.21,8129.49,8.4718,394,2388,100.0,38.37,23.203,13,Brand new
2533,12,158,-0.0026,-0.0002,643.62,1607.1,1424.96,14.62,21.61,551.95,2388.25,9051.35,1.3,47.95,520.28,2388.25,8127.19,8.4895,396,2388,100.0,38.57,23.0512,12,Brand new
2534,12,159,0.0031,0.0004,643.63,1598.16,1430.89,14.62,21.61,551.85,2388.28,9045.15,1.3,48.1,520.13,2388.27,8119.77,8.4929,395,2388,100.0,38.48,23.175,11,Brand new
2535,12,160,-0.0012,-0.0002,643.64,1592.61,1429.75,14.62,21.61,551.28,2388.27,9054.75,1.3,48.28,520.05,2388.31,8125.47,8.502,397,2388,100.0,38.31,23.07,10,Brand new
2536,12,161,0.0008,0.0002,643.1,1595.35,1428.39,14.62,21.61,552.11,2388.28,9045.91,1.3,48.17,519.72,2388.26,8124.91,8.5164,396,2388,100.0,38.46,23.1629,9,Brand new
2537,12,162,0.0009,0.0003,643.45,1602.88,1414.13,14.62,21.61,551.33,2388.21,9050.03,1.3,48.15,519.36,2388.25,8133.48,8.5142,396,2388,100.0,38.36,23.0593,8,Brand new
2538,12,163,0.0008,0.0003,643.59,1593.01,1434.05,14.62,21.61,551.09,2388.22,9054.26,1.3,48.08,519.25,2388.3,8127.89,8.5654,397,2388,100.0,38.57,23.1024,7,Brand new
2539,12,164,0.0006,-0.0,642.95,1598.33,1419.55,14.62,21.61,551.55,2388.28,9058.39,1.3,48.08,519.61,2388.2,8126.87,8.5203,397,2388,100.0,38.35,23.0511,6,Brand new
2540,12,165,0.0034,0.0001,643.76,1597.89,1425.13,14.62,21.61,552.4,2388.28,9051.42,1.3,48.21,520.11,2388.25,8122.72,8.487,396,2388,100.0,38.42,23.0516,5,Brand new
2541,12,166,0.0021,0.0002,643.91,1604.39,1427.48,14.62,21.61,551.82,2388.29,9052.79,1.3,48.22,519.88,2388.25,8125.91,8.511,396,2388,100.0,38.43,23.1312,4,Brand new
2542,12,167,-0.0009,0.0003,643.78,1600.52,1426.11,14.62,21.61,551.26,2388.28,9053.07,1.3,48.01,519.61,2388.27,8129.63,8.5039,396,2388,100.0,38.47,23.0371,3,Brand new
2543,12,168,0.0007,0.0002,643.59,1596.25,1429.19,14.62,21.61,551.27,2388.29,9055.55,1.3,48.18,519.01,2388.27,8125.62,8.5275,396,2388,100.0,38.52,23.1209,2,Brand new
2544,12,169,0.0027,0.0005,643.34,1597.46,1429.09,14.62,21.61,551.43,2388.25,9047.75,1.3,48.1,519.32,2388.33,8120.62,8.5321,396,2388,100.0,38.47,23.0444,1,Brand new
2545,12,170,0.0002,-0.0001,643.31,1601.76,1434.94,14.62,21.61,551.1,2388.32,9050.4,1.3,48.08,519.55,2388.29,8122.87,8.5213,395,2388,100.0,38.64,23.0102,0,Brand new
2546,13,1,-0.001,-0.0002,641.94,1594.32,1405.5,14.62,21.61,554.14,2388.07,9051.55,1.3,47.46,520.87,2388.11,8131.99,8.4393,392,2388,100.0,38.76,23.3793,162,Attention required
2547,13,2,0.0039,-0.0,642.61,1592.31,1406.78,14.62,21.61,553.08,2388.11,9053.39,1.3,47.5,521.45,2388.08,8135.24,8.4325,393,2388,100.0,38.97,23.2731,161,Attention required
2548,13,3,-0.0034,-0.0001,642.23,1589.66,1410.36,14.62,21.61,553.29,2388.1,9061.71,1.3,47.43,521.66,2388.1,8137.34,8.4642,393,2388,100.0,38.67,23.2775,160,Attention required
2549,13,4,-0.0013,0.0002,642.67,1593.12,1408.66,14.62,21.61,553.71,2388.12,9047.99,1.3,47.65,521.44,2388.16,8133.29,8.4115,391,2388,100.0,38.8,23.3566,159,Attention required
2550,13,5,-0.0018,0.0004,642.77,1589.93,1408.31,14.62,21.61,553.21,2388.08,9057.89,1.3,47.56,521.32,2388.14,8133.3,8.3731,393,2388,100.0,39.08,23.4748,158,Attention required
2551,13,6,0.001,-0.0002,642.83,1589.25,1406.72,14.62,21.61,553.29,2388.15,9053.61,1.3,47.58,521.7,2388.1,8134.54,8.4222,392,2388,100.0,38.88,23.2899,157,Attention required
2552,13,7,-0.0011,0.0003,642.69,1591.14,1402.15,14.62,21.61,553.16,2388.09,9057.27,1.3,47.42,521.31,2388.06,8140.95,8.43,392,2388,100.0,38.92,23.285,156,Attention required
2553,13,8,-0.0031,0.0005,642.41,1590.39,1399.39,14.62,21.61,552.75,2388.12,9053.8,1.3,47.58,521.46,2388.12,8132.12,8.4281,393,2388,100.0,38.94,23.4308,155,Mature
2554,13,9,0.0028,0.0004,642.76,1589.31,1416.61,14.62,21.61,553.56,2388.1,9053.53,1.3,47.54,521.28,2388.1,8136.5,8.4141,393,2388,100.0,38.61,23.2479,154,Mature
2555,13,10,-0.0027,-0.0004,642.31,1594.02,1410.1,14.62,21.61,552.65,2388.08,9055.86,1.3,47.45,521.86,2388.14,8131.43,8.4321,391,2388,100.0,38.75,23.272,153,Mature
2556,13,11,-0.0014,0.0003,642.81,1590.74,1403.72,14.62,21.61,553.43,2388.08,9057.06,1.3,47.57,522.2,2388.1,8132.71,8.4001,394,2388,100.0,38.86,23.3338,152,Mature
2557,13,12,-0.0027,-0.0001,641.91,1585.92,1407.15,14.62,21.61,553.28,2388.07,9057.66,1.3,47.55,521.58,2388.09,8140.59,8.4438,394,2388,100.0,38.77,23.3329,151,Mature
2558,13,13,-0.001,-0.0,643.25,1599.99,1409.62,14.62,21.61,553.27,2388.13,9055.24,1.3,47.43,521.66,2388.1,8135.84,8.4336,394,2388,100.0,38.83,23.2979,150,Mature
2559,13,14,-0.0002,0.0004,642.22,1591.18,1409.34,14.62,21.61,553.57,2388.08,9059.89,1.3,47.5,520.85,2388.07,8139.03,8.4295,392,2388,100.0,38.9,23.2906,149,Mature
2560,13,15,0.0004,-0.0003,642.79,1594.09,1406.2,14.62,21.61,552.9,2388.12,9055.37,1.3,47.68,522.15,2388.06,8131.19,8.3932,391,2388,100.0,38.91,23.3631,148,Mature
2561,13,16,0.0028,-0.0004,642.59,1595.91,1409.0,14.62,21.61,553.08,2388.07,9052.1,1.3,47.42,521.74,2388.05,8136.84,8.4156,394,2388,100.0,38.97,23.3014,147,Mature
2562,13,17,0.0029,-0.0001,643.01,1593.27,1404.03,14.62,21.61,553.22,2388.09,9050.42,1.3,47.37,521.73,2388.1,8135.74,8.4232,393,2388,100.0,38.86,23.3667,146,Mature
2563,13,18,-0.0016,0.0005,642.08,1589.14,1405.87,14.62,21.61,553.54,2388.1,9054.2,1.3,47.4,521.54,2388.14,8129.93,8.4075,392,2388,100.0,38.77,23.3347,145,Mature
2564,13,19,-0.0024,-0.0002,642.47,1584.56,1408.11,14.62,21.61,553.13,2388.09,9061.64,1.3,47.48,521.39,2388.06,8131.57,8.4485,394,2388,100.0,38.82,23.3526,144,Mature
2565,13,20,-0.0007,0.0001,642.77,1595.46,1407.4,14.62,21.61,553.28,2388.06,9054.38,1.3,47.51,522.05,2388.11,8133.96,8.4264,392,2388,100.0,38.57,23.2427,143,Mature
2566,13,21,0.0007,0.0003,642.25,1581.62,1407.08,14.62,21.61,553.16,2388.06,9054.83,1.3,47.62,521.26,2388.08,8131.2,8.4389,393,2388,100.0,38.83,23.4299,142,Mature
2567,13,22,-0.0015,0.0001,643.02,1586.2,1407.41,14.62,21.61,553.48,2388.1,9056.62,1.3,47.46,521.56,2388.08,8138.31,8.428,392,2388,100.0,38.84,23.2634,141,Mature
2568,13,23,-0.0014,-0.0004,642.6,1586.29,1405.63,14.62,21.61,553.12,2388.12,9056.01,1.3,47.57,522.07,2388.14,8131.79,8.4311,392,2388,100.0,38.98,23.3116,140,Mature
2569,13,24,-0.0002,0.0005,642.95,1587.31,1406.29,14.62,21.61,553.75,2388.14,9051.44,1.3,47.64,521.89,2388.05,8134.74,8.4215,393,2388,100.0,38.85,23.2426,139,Mature
2570,13,25,0.0025,0.0003,642.1,1594.3,1407.62,14.62,21.61,553.55,2388.1,9062.26,1.3,47.51,522.5,2388.14,8131.96,8.4366,393,2388,100.0,38.86,23.3473,138,Mature
2571,13,26,-0.001,0.0003,642.19,1586.42,1402.94,14.62,21.61,553.7,2388.1,9063.15,1.3,47.58,521.49,2388.11,8133.23,8.4346,391,2388,100.0,38.83,23.3003,137,Mature
2572,13,27,0.0006,-0.0001,643.01,1590.15,1407.03,14.62,21.61,553.15,2388.07,9056.15,1.3,47.47,521.32,2388.08,8140.32,8.4475,393,2388,100.0,38.71,23.4061,136,Mature
2573,13,28,0.0012,-0.0003,642.56,1590.55,1406.48,14.62,21.61,553.34,2388.07,9059.63,1.3,47.6,521.73,2388.07,8139.62,8.4191,393,2388,100.0,38.84,23.2284,135,Mature
2574,13,29,-0.0003,0.0002,642.89,1588.97,1408.82,14.62,21.61,553.25,2388.09,9047.99,1.3,47.48,521.67,2388.08,8135.18,8.4534,394,2388,100.0,38.85,23.2946,134,Mature
2575,13,30,-0.0032,0.0001,642.7,1588.36,1409.6,14.62,21.61,554.31,2388.16,9057.73,1.3,47.36,521.31,2388.11,8138.11,8.4743,393,2388,100.0,38.87,23.3169,133,Mature
2576,13,31,-0.0015,0.0002,642.3,1590.98,1404.89,14.62,21.61,553.89,2388.05,9058.44,1.3,47.44,521.85,2388.11,8137.52,8.4644,393,2388,100.0,38.82,23.2797,132,Mature
2577,13,32,-0.001,0.0002,642.75,1589.12,1405.37,14.62,21.61,553.72,2388.09,9053.01,1.3,47.44,521.54,2388.08,8136.49,8.4316,393,2388,100.0,38.93,23.2791,131,Mature
2578,13,33,-0.0,0.0002,642.48,1588.69,1406.37,14.62,21.61,552.64,2388.1,9057.65,1.3,47.49,521.57,2388.11,8139.33,8.4294,394,2388,100.0,38.82,23.349,130,Mature
2579,13,34,-0.0007,0.0003,642.35,1590.06,1409.85,14.62,21.61,553.9,2388.09,9061.24,1.3,47.5,521.78,2388.1,8132.94,8.4597,393,2388,100.0,38.92,23.3717,129,Mature
2580,13,35,-0.0013,-0.0004,642.61,1589.91,1401.64,14.62,21.61,553.08,2388.09,9051.13,1.3,47.38,521.19,2388.08,8135.18,8.4422,393,2388,100.0,38.84,23.3348,128,Mature
2581,13,36,-0.0034,-0.0,642.58,1586.23,1403.92,14.62,21.61,553.5,2388.1,9047.89,1.3,47.58,521.44,2388.15,8131.74,8.4509,393,2388,100.0,38.92,23.383,127,Mature
2582,13,37,-0.0041,0.0002,642.68,1582.58,1412.44,14.62,21.61,553.58,2388.06,9050.5,1.3,47.48,521.86,2388.07,8132.14,8.4326,392,2388,100.0,38.74,23.1862,126,Mature
2583,13,38,0.0001,0.0004,642.69,1593.33,1406.92,14.62,21.61,553.62,2388.13,9049.92,1.3,47.7,521.55,2388.09,8135.67,8.4576,393,2388,100.0,39.07,23.2141,125,Mature
2584,13,39,-0.0005,-0.0003,642.63,1581.24,1403.8,14.62,21.61,553.23,2388.03,9053.6,1.3,47.5,521.63,2388.05,8140.86,8.4236,392,2388,100.0,38.94,23.343,124,Mature
2585,13,40,0.0013,0.0004,641.99,1585.55,1411.86,14.62,21.61,553.69,2388.13,9062.62,1.3,47.41,521.68,2388.12,8134.21,8.4448,393,2388,100.0,38.55,23.3491,123,Mature
2586,13,41,-0.0007,0.0002,642.23,1588.43,1403.07,14.62,21.61,553.26,2388.1,9057.22,1.3,47.58,521.82,2388.1,8137.55,8.4804,393,2388,100.0,38.92,23.3163,122,Mature
2587,13,42,0.0023,-0.0004,642.86,1588.03,1407.81,14.62,21.61,553.52,2388.11,9061.57,1.3,47.52,521.91,2388.09,8135.86,8.4216,393,2388,100.0,38.8,23.2903,121,Mature
2588,13,43,-0.0017,-0.0,642.66,1590.78,1407.9,14.62,21.61,553.64,2388.1,9056.2,1.3,47.39,521.26,2388.1,8137.72,8.4378,394,2388,100.0,38.81,23.3655,120,Mature
2589,13,44,0.0024,0.0001,642.45,1590.56,1412.61,14.62,21.61,553.88,2388.07,9055.21,1.3,47.59,521.3,2388.04,8136.66,8.4059,394,2388,100.0,38.94,23.3218,119,Mature
2590,13,45,0.0016,0.0001,642.77,1588.23,1410.44,14.62,21.61,553.99,2388.1,9057.0,1.3,47.51,521.42,2388.12,8136.03,8.4185,391,2388,100.0,38.7,23.3342,118,Mature
2591,13,46,0.0041,-0.0004,642.86,1584.07,1409.85,14.62,21.61,553.12,2388.09,9045.6,1.3,47.58,521.3,2388.07,8136.97,8.418,393,2388,100.0,38.9,23.305,117,Mature
2592,13,47,-0.0019,0.0004,642.14,1594.3,1402.37,14.62,21.61,553.34,2388.07,9057.28,1.3,47.35,521.81,2388.11,8139.45,8.4108,394,2388,100.0,38.74,23.3972,116,Mature
2593,13,48,-0.0026,-0.0,642.85,1594.55,1406.57,14.62,21.61,553.8,2388.09,9063.15,1.3,47.57,521.28,2388.13,8131.54,8.4592,393,2388,100.0,38.96,23.3012,115,Mature
2594,13,49,-0.0027,-0.0004,642.91,1584.16,1409.84,14.62,21.61,553.06,2388.1,9062.76,1.3,47.65,521.3,2388.14,8139.96,8.4155,395,2388,100.0,38.65,23.2812,114,Mature
2595,13,50,-0.0013,0.0,642.89,1592.76,1409.34,14.62,21.61,553.74,2388.11,9053.83,1.3,47.61,521.04,2388.09,8134.3,8.436,394,2388,100.0,38.67,23.2642,113,Mature
2596,13,51,0.0011,-0.0003,641.96,1590.8,1405.96,14.62,21.61,553.51,2388.09,9052.06,1.3,47.6,521.78,2388.11,8129.46,8.413,393,2388,100.0,38.95,23.2755,112,Mature
2597,13,52,0.0064,-0.0004,642.56,1594.44,1411.13,14.62,21.61,553.26,2388.1,9055.29,1.3,47.52,521.75,2388.12,8140.99,8.4222,393,2388,100.0,38.86,23.267,111,Mature
2598,13,53,-0.0011,0.0004,642.62,1587.86,1405.82,14.62,21.61,553.02,2388.09,9059.33,1.3,47.4,522.18,2388.08,8138.09,8.4513,392,2388,100.0,39.02,23.3445,110,Mature
2599,13,54,0.0023,-0.0001,642.37,1590.53,1410.93,14.62,21.61,553.4,2388.1,9060.14,1.3,47.45,520.99,2388.08,8140.0,8.404,392,2388,100.0,39.04,23.226,109,Mature
2600,13,55,-0.0031,-0.0002,642.92,1594.46,1406.72,14.62,21.61,553.33,2388.05,9058.09,1.3,47.37,521.62,2388.08,8139.52,8.4436,392,2388,100.0,38.67,23.3543,108,Mature
2601,13,56,0.0002,0.0005,642.21,1592.74,1404.01,14.62,21.61,553.15,2388.11,9062.98,1.3,47.5,521.87,2388.06,8141.38,8.4322,393,2388,100.0,38.94,23.3912,107,Mature
2602,13,57,0.0008,0.0004,642.78,1594.82,1403.8,14.62,21.61,554.07,2388.04,9061.05,1.3,47.45,521.46,2388.12,8138.71,8.4077,394,2388,100.0,38.82,23.2318,106,Mature
2603,13,58,0.0023,0.0004,642.37,1594.12,1413.32,14.62,21.61,553.05,2388.14,9049.98,1.3,47.45,521.47,2388.11,8135.93,8.4612,394,2388,100.0,38.87,23.3108,105,Mature
2604,13,59,-0.0021,-0.0001,642.61,1584.02,1413.87,14.62,21.61,552.84,2388.1,9058.18,1.3,47.56,521.97,2388.14,8131.28,8.4369,394,2388,100.0,38.8,23.3658,104,Mature
2605,13,60,0.0033,0.0004,642.51,1589.07,1404.27,14.62,21.61,553.74,2388.08,9063.64,1.3,47.42,521.64,2388.1,8144.2,8.4227,394,2388,100.0,38.69,23.3591,103,Healthy
2606,13,61,-0.0015,-0.0005,642.63,1585.86,1411.08,14.62,21.61,553.26,2388.12,9061.46,1.3,47.54,521.36,2388.14,8140.09,8.4149,393,2388,100.0,39.0,23.293,102,Healthy
2607,13,62,0.0034,-0.0003,642.23,1596.03,1406.18,14.62,21.61,553.4,2388.11,9057.73,1.3,47.61,521.47,2388.08,8137.1,8.4358,394,2388,100.0,38.9,23.2968,101,Healthy
2608,13,63,0.001,-0.0003,642.61,1582.69,1399.34,14.62,21.61,553.22,2388.09,9060.4,1.3,47.48,522.14,2388.06,8133.47,8.4244,392,2388,100.0,38.91,23.2965,100,Healthy
2609,13,64,0.0022,0.0002,642.8,1592.07,1402.07,14.62,21.61,553.46,2388.08,9053.94,1.3,47.53,521.86,2388.1,8136.91,8.4536,394,2388,100.0,38.78,23.2062,99,Healthy
2610,13,65,0.0019,0.0005,642.6,1594.17,1410.38,14.62,21.61,553.04,2388.12,9062.3,1.3,47.59,521.59,2388.12,8131.35,8.439,393,2388,100.0,38.99,23.1712,98,Healthy
2611,13,66,0.0034,-0.0002,642.68,1586.39,1403.29,14.62,21.61,553.59,2388.13,9057.5,1.3,47.58,521.86,2388.07,8142.94,8.4566,395,2388,100.0,38.83,23.2897,97,Healthy
2612,13,67,0.0008,-0.0004,642.85,1587.87,1411.71,14.62,21.61,553.67,2388.1,9052.26,1.3,47.62,521.59,2388.07,8138.04,8.477,390,2388,100.0,38.62,23.3134,96,Healthy
2613,13,68,0.0002,-0.0002,643.05,1593.84,1410.46,14.62,21.61,554.39,2388.1,9056.67,1.3,47.46,521.06,2388.09,8141.04,8.4091,393,2388,100.0,38.94,23.2666,95,Healthy
2614,13,69,0.0012,-0.0003,642.94,1590.66,1408.67,14.62,21.61,553.61,2388.09,9058.86,1.3,47.62,521.68,2388.09,8135.55,8.4165,393,2388,100.0,38.73,23.229,94,Healthy
2615,13,70,-0.0005,0.0002,642.22,1591.39,1406.78,14.62,21.61,553.3,2388.09,9056.85,1.3,47.62,521.14,2388.06,8136.82,8.4562,390,2388,100.0,38.78,23.2932,93,Healthy
2616,13,71,-0.0033,0.0002,642.73,1591.12,1414.31,14.62,21.61,554.25,2388.13,9062.22,1.3,47.51,521.21,2388.08,8140.42,8.4381,392,2388,100.0,38.76,23.2452,92,Healthy
2617,13,72,0.0041,-0.0004,642.54,1591.82,1409.41,14.62,21.61,553.82,2388.11,9060.47,1.3,47.61,521.39,2388.17,8135.27,8.4537,394,2388,100.0,38.93,23.3227,91,Healthy
2618,13,73,0.0002,0.0004,642.93,1589.96,1411.79,14.62,21.61,553.77,2388.09,9058.23,1.3,47.49,521.38,2388.05,8132.57,8.4445,395,2388,100.0,38.72,23.2954,90,Healthy
2619,13,74,-0.0,-0.0002,642.87,1586.46,1415.71,14.62,21.61,553.38,2388.06,9056.09,1.3,47.37,521.54,2388.12,8141.35,8.4046,392,2388,100.0,38.89,23.2266,89,Healthy
2620,13,75,0.0012,0.0002,642.72,1584.67,1410.41,14.62,21.61,553.18,2388.14,9064.07,1.3,47.58,521.23,2388.1,8139.15,8.4548,393,2388,100.0,38.82,23.2683,88,Healthy
2621,13,76,0.0013,-0.0003,642.76,1588.78,1409.33,14.62,21.61,553.19,2388.12,9057.88,1.3,47.65,521.72,2388.11,8139.66,8.477,394,2388,100.0,38.76,23.3218,87,Healthy
